jahr;standortgemeinde;code;kategorie;durchschnittsbestand_stueck;durchschnittsbestand_grossvieheinheiten
2024;Niederhelfenschwil;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;0.6493;0.2597
2024;Niederhelfenschwil;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;4.5315;1.4954
2024;Pfyn;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;16.4181;6.5673
2024;Pfyn;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;10.7022;3.5318
2024;Pfyn;1150;Andere Kühe;31.7814;31.7814
2024;Pfyn;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;88.0081;61.6058
2024;Pfyn;1352;Andere Schafe über 365 Tage alt, weiblich;54.5466;9.2728
2024;Pfyn;1464;Andere Ziegen über 365 Tage alt, männlich;5.1803;0.8807
2024;Pfyn;1611;Säugende Zuchtsauen;5.0;2.75
2024;Pfyn;1639;Mastschweine und Remonten bis 6 Monate alt;8.0;1.36
2024;Pfyn;1753;Konsumeier produzierende Hennen;6009.0;60.09
2024;Pfyn;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;10.0;0.04
2024;Pfyn;1863;Andere Kaninchen;13.0;0.0
2024;Pfyn;1872;Gänse;9.0;0.108
2024;Pfyn;9002;Bachforelle (inkl. Seeforelle);;0.0
2024;Pfyn;9006;Karpfen;;0.0
2024;Porza;1124;Rindvieh, männliche Tiere über 730 Tage;0.4945;0.2967
2024;Porza;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;1.1093;0.4437
2024;Porza;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;0.765;0.0995
2024;Porza;1144;Rindvieh, männliche Tiere bis 160 Tage alt;0.1448;0.0188
2024;Raperswilen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;48.1504;19.26
2024;Raperswilen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;19.8553;2.5812
2024;Raperswilen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;39.7322;5.1653
2024;Raperswilen;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;29.3552;10.2743
2024;Raperswilen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.0;0.7
2024;Raperswilen;1354;Andere Schafe über 365 Tage alt, männlich;5.9618;1.0135
2024;Raperswilen;1358;Lämmer bis 180 Tage alt;26.7268;0.8018
2024;Raperswilen;1464;Andere Ziegen über 365 Tage alt, männlich;3.5055;0.5959
2024;Raperswilen;1468;Zicklein bis 180 Tage alt;3.6803;0.1104
2024;Raperswilen;1621;Zuchteber;10.0;2.5
2024;Raperswilen;1631;Abgesetzte Ferkel;864.0;51.84
2024;Raperswilen;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);1190.0;0.0
2024;Raperswilen;1871;Enten (ohne Zierenten);3.0;0.024
2024;Rickenbach (TG);1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;1.3005;0.3251
2024;Rickenbach (TG);1754;Bruteier produzierende Hennen und Hähne (Legelinien);1.0;0.01
2024;Roggwil (TG);1124;Rindvieh, männliche Tiere über 730 Tage;6.9753;4.1853
2024;Roggwil (TG);1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;38.0628;15.2252
2024;Roggwil (TG);1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;136.3853;45.0071
2024;Roggwil (TG);1150;Andere Kühe;98.0273;98.0273
2024;Roggwil (TG);1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;33.9154;23.7406
2024;Roggwil (TG);1351;Milchschafe;94.1011;23.5253
2024;Roggwil (TG);1354;Andere Schafe über 365 Tage alt, männlich;25.3689;4.3127
2024;Roggwil (TG);1611;Säugende Zuchtsauen;93.0;51.15
2024;Roggwil (TG);1615;Nicht säugende Zuchtsauen über 6 Monate alt;297.0;77.22
2024;Roggwil (TG);1862;Jungtiere (Mast bzw. Aufzucht);14.0;0.154
2024;Roggwil (TG);1871;Enten (ohne Zierenten);4.0;0.032
2024;Roggwil (TG);1876;Wachteln;20.0;0.08
2024;Roggwil (TG);1882;Bienenvölker;247.0;0.0
2024;Roggwil (TG);1904;Zierenten;8.0;0.0
2024;Roggwil (TG);1971;Andere Tiere;11.0;0.0
2024;Romanshorn;1223;Equiden, Hengste über 900 Tage, ab 148 cm;2.5847;1.8093
2024;Romanshorn;1352;Andere Schafe über 365 Tage alt, weiblich;18.9208;3.2165
2024;Romanshorn;1354;Andere Schafe über 365 Tage alt, männlich;1.112;0.189
2024;Romanshorn;1358;Lämmer bis 180 Tage alt;13.3689;0.4011
2024;Romanshorn;1575;Damhirsche jeden Alters;5.0;0.5
2024;Romanshorn;1615;Nicht säugende Zuchtsauen über 6 Monate alt;108.0;28.08
2024;Romanshorn;1621;Zuchteber;1.0;0.25
2024;Romanshorn;1639;Mastschweine und Remonten bis 6 Monate alt;12.0;2.04
2024;Romanshorn;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);5.0;0.0
2024;Romanshorn;1904;Zierenten;3.0;0.0
2024;Salenstein;1124;Rindvieh, männliche Tiere über 730 Tage;0.2077;0.1246
2024;Salenstein;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;17.6613;2.2959
2024;Salenstein;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;3.347;1.1045
2024;Salenstein;1144;Rindvieh, männliche Tiere bis 160 Tage alt;11.7732;1.5306
2024;Salenstein;1354;Andere Schafe über 365 Tage alt, männlich;4.8251;0.8203
2024;Salenstein;1358;Lämmer bis 180 Tage alt;26.9098;0.8073
2024;Salmsach;1123;Rindvieh, weibliche Tiere über 730 Tage;3.6284;2.177
2024;Salmsach;1124;Rindvieh, männliche Tiere über 730 Tage;5.0;3.0
2024;Salmsach;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;9.7759;3.226
2024;Salmsach;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;10.9864;3.6255
2024;Salmsach;1223;Equiden, Hengste über 900 Tage, ab 148 cm;1.582;1.1074
2024;Salmsach;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;10.9317;3.8261
2024;Salmsach;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.0;0.7
2024;Salmsach;1462;Andere Ziegen über 365 Tage alt, weiblich;2.0;0.34
2024;Salmsach;1611;Säugende Zuchtsauen;13.0;7.15
2024;Salmsach;1615;Nicht säugende Zuchtsauen über 6 Monate alt;47.0;12.22
2024;Salmsach;1631;Abgesetzte Ferkel;130.0;7.8
2024;Salmsach;1639;Mastschweine und Remonten bis 6 Monate alt;1673.0;284.41
2024;Salmsach;1754;Bruteier produzierende Hennen und Hähne (Legelinien);24.0;0.24
2024;Salmsach;1882;Bienenvölker;30.0;0.0
2024;Salmsach;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);4.0;0.0
2024;Schlatt (TG);1124;Rindvieh, männliche Tiere über 730 Tage;5.2541;3.1524
2024;Schlatt (TG);1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;14.8333;5.9333
2024;Schlatt (TG);1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;23.1913;9.2765
2024;Schlatt (TG);1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;16.3115;5.3829
2024;Schlatt (TG);1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;148.6257;49.0465
2024;Schlatt (TG);1144;Rindvieh, männliche Tiere bis 160 Tage alt;99.519;12.9374
2024;Schlatt (TG);1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;3.347;1.6735
2024;Schlatt (TG);1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;53.0518;18.5681
2024;Schlatt (TG);1263;Equiden, Hengste über 900 Tage, bis 148 cm;3.0;1.05
2024;Schlatt (TG);1354;Andere Schafe über 365 Tage alt, männlich;18.9481;3.2212
2024;Schlatt (TG);1464;Andere Ziegen über 365 Tage alt, männlich;2.3743;0.4036
2024;Schlatt (TG);1468;Zicklein bis 180 Tage alt;1.4754;0.0443
2024;Schlatt (TG);1615;Nicht säugende Zuchtsauen über 6 Monate alt;444.0;115.44
2024;Schlatt (TG);1639;Mastschweine und Remonten bis 6 Monate alt;1113.0;189.21
2024;Schlatt (TG);1755;Junghennen, Junghähne und Kücken für die Eierproduktion;6.0;0.024
2024;Schönholzerswilen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;107.5276;43.0113
2024;Schönholzerswilen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;98.3538;32.4566
2024;Schönholzerswilen;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;15.5697;5.138
2024;Schönholzerswilen;1150;Andere Kühe;71.593;71.593
2024;Schönholzerswilen;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;15.9863;7.9932
2024;Schönholzerswilen;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;2.4235;0.727
2024;Schönholzerswilen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.0137;0.7048
2024;Schönholzerswilen;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;2.6093;0.6523
2024;Schönholzerswilen;1352;Andere Schafe über 365 Tage alt, weiblich;207.3607;35.2512
2024;Schönholzerswilen;1354;Andere Schafe über 365 Tage alt, männlich;16.3768;2.7842
2024;Schönholzerswilen;1461;Milchziegen;0.4235;0.0847
2024;Schönholzerswilen;1462;Andere Ziegen über 365 Tage alt, weiblich;23.0792;3.9234
2024;Schönholzerswilen;1581;Lamas über 2-jährig;4.0;0.68
2024;Schönholzerswilen;1611;Säugende Zuchtsauen;36.0;19.8
2024;Schönholzerswilen;1615;Nicht säugende Zuchtsauen über 6 Monate alt;76.0;19.76
2024;Schönholzerswilen;1631;Abgesetzte Ferkel;473.0;28.38
2024;Schönholzerswilen;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;7.0;0.028
2024;Schönholzerswilen;1861;Produzierende Zibben;6.0;0.204
2024;Schönholzerswilen;1871;Enten (ohne Zierenten);14.0;0.112
2024;Schönholzerswilen;1876;Wachteln;7.0;0.028
2024;Schönholzerswilen;1883;Hundezucht;4.0;0.0
2024;Sirnach;1123;Rindvieh, weibliche Tiere über 730 Tage;65.5327;39.3197
2024;Sirnach;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;124.6912;41.1481
2024;Sirnach;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;148.7293;19.3349
2024;Sirnach;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;17.8388;12.4872
2024;Sirnach;1263;Equiden, Hengste über 900 Tage, bis 148 cm;2.0;0.7
2024;Sirnach;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;2.3306;0.5826
2024;Sirnach;1352;Andere Schafe über 365 Tage alt, weiblich;56.4317;9.5933
2024;Sirnach;1461;Milchziegen;3.265;0.653
2024;Sirnach;1466;Jungziegen über 180 Tage bis 365 Tage alt;3.235;0.1941
2024;Sirnach;1585;Alpakas über 2-jährig;3.0;0.33
2024;Sirnach;1615;Nicht säugende Zuchtsauen über 6 Monate alt;71.0;18.46
2024;Sirnach;1639;Mastschweine und Remonten bis 6 Monate alt;1023.0;173.91
2024;Sirnach;1757;Mastpoulets jeden Alters;8600.0;34.4
2024;Sirnach;1862;Jungtiere (Mast bzw. Aufzucht);61.0;0.671
2024;Sirnach;1871;Enten (ohne Zierenten);17.0;0.136
2024;Sommeri;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;19.571;6.4584
2024;Sommeri;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;31.6149;4.1099
2024;Sommeri;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;7.1147;2.3478
2024;Sommeri;1144;Rindvieh, männliche Tiere bis 160 Tage alt;17.5683;2.2838
2024;Sommeri;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;3.377;2.3639
2024;Sommeri;1223;Equiden, Hengste über 900 Tage, ab 148 cm;0.6967;0.4877
2024;Sommeri;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;2.0;0.5
2024;Sommeri;1356;Jungschafe über 180 Tage bis 365 Tage alt;16.7677;1.0061
2024;Sommeri;1462;Andere Ziegen über 365 Tage alt, weiblich;1.0;0.17
2024;Sommeri;1753;Konsumeier produzierende Hennen;73.0;0.73
2024;Sommeri;1882;Bienenvölker;60.0;0.0
2024;St. Gallen;1882;Bienenvölker;1.0;0.0
2024;Stammheim;1639;Mastschweine und Remonten bis 6 Monate alt;80.0;13.6
2024;Stammheim;1882;Bienenvölker;0.0;0.0
2024;Steckborn;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;56.8278;22.731
2024;Steckborn;1354;Andere Schafe über 365 Tage alt, männlich;17.4891;2.9731
2024;Steckborn;1356;Jungschafe über 180 Tage bis 365 Tage alt;21.347;1.2807
2024;Steckborn;1464;Andere Ziegen über 365 Tage alt, männlich;1.7787;0.3023
2024;Steckborn;1468;Zicklein bis 180 Tage alt;4.6912;0.1407
2024;Steckborn;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;8.0;0.032
2024;Steckborn;1861;Produzierende Zibben;4.0;0.136
2024;Steckborn;1871;Enten (ohne Zierenten);8.0;0.064
2024;Steckborn;1872;Gänse;2.0;0.024
2024;Steckborn;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);2.0;0.0
2024;Stettfurt;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;45.683;15.0754
2024;Stettfurt;1144;Rindvieh, männliche Tiere bis 160 Tage alt;28.2679;3.6748
2024;Stettfurt;1150;Andere Kühe;52.1967;52.1967
2024;Stettfurt;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;32.5847;22.8093
2024;Stettfurt;1264;Equiden, Jungtiere über 180 Tage bis 900 Tage, bis 148 cm;0.7705;0.1926
2024;Stettfurt;1464;Andere Ziegen über 365 Tage alt, männlich;6.0;1.02
2024;Stettfurt;1639;Mastschweine und Remonten bis 6 Monate alt;650.0;110.5
2024;Stettfurt;1753;Konsumeier produzierende Hennen;268.0;2.68
2024;Stettfurt;1872;Gänse;3.0;0.036
2024;Stüsslingen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;2.9044;1.1617
2024;Sulgen;1123;Rindvieh, weibliche Tiere über 730 Tage;32.0629;19.2376
2024;Sulgen;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;3.5793;1.1811
2024;Sulgen;1150;Andere Kühe;26.9507;26.9507
2024;Sulgen;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;20.8305;7.2907
2024;Sulgen;1354;Andere Schafe über 365 Tage alt, männlich;9.0819;1.544
2024;Sulgen;1464;Andere Ziegen über 365 Tage alt, männlich;2.0;0.34
2024;Sulgen;1615;Nicht säugende Zuchtsauen über 6 Monate alt;110.0;28.6
2024;Sulgen;1635;Saugferkel (im Faktor des weiblichen Tieres eingerechnet);400.0;0.0
2024;Sulgen;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;4354.0;17.416
2024;Sulgen;1861;Produzierende Zibben;9.0;0.306
2024;Sulgen;1872;Gänse;3.0;0.036
2024;Sulgen;1876;Wachteln;27.0;0.108
2024;Sulgen;1882;Bienenvölker;76.0;0.0
2024;Sulgen;1903;Mini-Pigs;2.0;0.0
2024;Tägerwilen;1123;Rindvieh, weibliche Tiere über 730 Tage;11.5055;6.9032
2024;Tägerwilen;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;20.489;8.1956
2024;Tägerwilen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;72.1856;9.3841
2024;Tägerwilen;1150;Andere Kühe;51.4179;51.4179
2024;Tägerwilen;1223;Equiden, Hengste über 900 Tage, ab 148 cm;2.0;1.4
2024;Tägerwilen;1352;Andere Schafe über 365 Tage alt, weiblich;190.5164;32.3878
2024;Tägerwilen;1611;Säugende Zuchtsauen;35.0;19.25
2024;Tägerwilen;1615;Nicht säugende Zuchtsauen über 6 Monate alt;107.0;27.82
2024;Tägerwilen;1621;Zuchteber;3.0;0.75
2024;Tägerwilen;1882;Bienenvölker;126.0;0.0
2024;Thundorf;1110;Milchkühe;691.0356;691.0356
2024;Thundorf;1123;Rindvieh, weibliche Tiere über 730 Tage;58.6584;35.1952
2024;Thundorf;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;156.6722;51.7018
2024;Thundorf;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;18.8224;6.2112
2024;Thundorf;1464;Andere Ziegen über 365 Tage alt, männlich;7.3907;1.2564
2024;Thundorf;1468;Zicklein bis 180 Tage alt;4.7596;0.1428
2024;Thundorf;1861;Produzierende Zibben;6.0;0.204
2024;Thundorf;1862;Jungtiere (Mast bzw. Aufzucht);10.0;0.11
2024;Thundorf;1872;Gänse;12.0;0.144
2024;Tobel-Tägerschen;1110;Milchkühe;430.0326;430.0326
2024;Tobel-Tägerschen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;60.0628;24.0249
2024;Tobel-Tägerschen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;43.541;14.3685
2024;Tobel-Tägerschen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;81.9754;10.6567
2024;Tobel-Tägerschen;1144;Rindvieh, männliche Tiere bis 160 Tage alt;56.9727;7.4065
2024;Tobel-Tägerschen;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;19.5765;13.7036
2024;Tobel-Tägerschen;1263;Equiden, Hengste über 900 Tage, bis 148 cm;0.1721;0.0602
2024;Tobel-Tägerschen;1354;Andere Schafe über 365 Tage alt, männlich;7.8142;1.3284
2024;Tobel-Tägerschen;1464;Andere Ziegen über 365 Tage alt, männlich;1.0109;0.1719
2024;Tobel-Tägerschen;1468;Zicklein bis 180 Tage alt;1.4098;0.0423
2024;Tobel-Tägerschen;1753;Konsumeier produzierende Hennen;432.0;4.32
2024;Tobel-Tägerschen;1754;Bruteier produzierende Hennen und Hähne (Legelinien);1.0;0.01
2024;Tobel-Tägerschen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);5.0;0.0
2024;Uesslingen-Buch;1110;Milchkühe;472.0275;472.0275
2024;Uesslingen-Buch;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;153.2404;61.2965
2024;Uesslingen-Buch;1223;Equiden, Hengste über 900 Tage, ab 148 cm;3.7842;2.6489
2024;Uesslingen-Buch;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.4918;0.1475
2024;Uesslingen-Buch;1354;Andere Schafe über 365 Tage alt, männlich;21.7651;3.7001
2024;Uesslingen-Buch;1751;Bruteier produzierende Hennen und Hähne (Mastlinien);8.0;0.08
2024;Uesslingen-Buch;1754;Bruteier produzierende Hennen und Hähne (Legelinien);46.0;0.46
2024;Uesslingen-Buch;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;2.0;0.008
2024;Uesslingen-Buch;1761;Truten jeden Alters;21.0;0.315
2024;Uesslingen-Buch;1861;Produzierende Zibben;3.0;0.102
2024;Uesslingen-Buch;1971;Andere Tiere;;0.0
2024;Uttwil;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;36.6448;14.6579
2024;Uttwil;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;7.0;4.9
2024;Uttwil;1223;Equiden, Hengste über 900 Tage, ab 148 cm;2.0;1.4
2024;Uttwil;1757;Mastpoulets jeden Alters;14600.0;58.4
2024;Uttwil;1863;Andere Kaninchen;2.0;0.0
2024;Uttwil;1876;Wachteln;8.0;0.032
2024;Uttwil;1882;Bienenvölker;48.0;0.0
2024;Wagenhausen;1110;Milchkühe;302.4234;302.4234
2024;Wagenhausen;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;30.9864;10.2255
2024;Wagenhausen;1142;Rindvieh, weibliche Tiere bis 160 Tage alt;75.817;9.8561
2024;Wagenhausen;1223;Equiden, Hengste über 900 Tage, ab 148 cm;1.0;0.7
2024;Wagenhausen;1352;Andere Schafe über 365 Tage alt, weiblich;47.0164;7.9929
2024;Wagenhausen;1354;Andere Schafe über 365 Tage alt, männlich;3.3115;0.5629
2024;Wagenhausen;1356;Jungschafe über 180 Tage bis 365 Tage alt;14.9343;0.8961
2024;Wagenhausen;1461;Milchziegen;0.3005;0.0601
2024;Wagenhausen;1462;Andere Ziegen über 365 Tage alt, weiblich;6.0;1.02
2024;Wagenhausen;1862;Jungtiere (Mast bzw. Aufzucht);23.0;0.253
2024;Wagenhausen;1863;Andere Kaninchen;20.0;0.0
2024;Wagenhausen;1876;Wachteln;13.0;0.052
2024;Wagenhausen;1890;übriges Geflügel (Rebhühner, Pfauen, Fasane, usw.);5.0;0.0
2024;Wäldi;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;3.7731;1.5092
2024;Wäldi;1150;Andere Kühe;33.2541;33.2541
2024;Wäldi;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;51.2513;35.876
2024;Wäldi;1263;Equiden, Hengste über 900 Tage, bis 148 cm;5.0;1.75
2024;Wäldi;1265;Equiden, Fohlen bis 180 Tage, bis 148 cm;0.4918;0.0738
2024;Wäldi;1354;Andere Schafe über 365 Tage alt, männlich;9.5957;1.6312
2024;Wäldi;1466;Jungziegen über 180 Tage bis 365 Tage alt;0.6612;0.0397
2024;Wäldi;1611;Säugende Zuchtsauen;119.0;65.45
2024;Wäldi;1621;Zuchteber;10.0;2.5
2024;Wäldi;1639;Mastschweine und Remonten bis 6 Monate alt;2983.0;507.11
2024;Wäldi;1751;Bruteier produzierende Hennen und Hähne (Mastlinien);3.0;0.03
2024;Wäldi;1872;Gänse;2.0;0.024
2024;Waldkirch;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;2.0;1.4
2024;Wängi;1124;Rindvieh, männliche Tiere über 730 Tage;4.9535;2.9721
2024;Wängi;1141;Rindvieh, weibliche Tiere über 160 bis 365 Tage;74.6422;24.6319
2024;Wängi;1144;Rindvieh, männliche Tiere bis 160 Tage alt;71.3771;9.2789
2024;Wängi;1222;Equiden, weibl. und kastr. männl. Tiere über 900 Tage ab 148 cm;109.1338;76.3938
2024;Wängi;1224;Equiden, Jungtiere über 180 Tage bis 900 Tage, ab 148 cm;1.888;0.944
2024;Wängi;1262;Equiden, weibl. und kastr. männl. Tiere über 900 Tage bis 148 cm;65.6284;22.9701
2024;Wängi;1354;Andere Schafe über 365 Tage alt, männlich;19.2869;3.2788
2024;Wängi;1356;Jungschafe über 180 Tage bis 365 Tage alt;139.2868;8.3573
2024;Wängi;1358;Lämmer bis 180 Tage alt;389.0383;11.6712
2024;Wängi;1464;Andere Ziegen über 365 Tage alt, männlich;10.8525;1.8448
2024;Wängi;1466;Jungziegen über 180 Tage bis 365 Tage alt;8.0464;0.4827
2024;Wängi;1621;Zuchteber;58.0;14.5
2024;Wängi;1639;Mastschweine und Remonten bis 6 Monate alt;2320.0;394.4
2024;Wängi;1751;Bruteier produzierende Hennen und Hähne (Mastlinien);9.0;0.09
2024;Wängi;1755;Junghennen, Junghähne und Kücken für die Eierproduktion;4.0;0.016
2024;Wängi;1757;Mastpoulets jeden Alters;18201.0;72.804
2024;Wängi;1861;Produzierende Zibben;1.0;0.034
2024;Wängi;1876;Wachteln;8.0;0.032
2024;Warth-Weiningen;1110;Milchkühe;133.4726;133.4726
2024;Warth-Weiningen;1123;Rindvieh, weibliche Tiere über 730 Tage;16.4234;9.8541
2024;Warth-Weiningen;1128;Rindvieh, weibliche Tiere über 365 bis 730 Tage;75.8935;30.3574
2024;Warth-Weiningen;1143;Rindvieh, männliche Tiere über 160 bis 365 Tage alt;70.6692;23.3208
2024;Warth-Weiningen;1352;Andere Schafe über 365 Tage alt, weiblich;34.7212;5.9026
2024;Warth-Weiningen;1462;Andere Ziegen über 365 Tage alt, weiblich;1.4809;0.2517
2024;Warth-Weiningen;1464;Andere Ziegen über 365 Tage alt, männlich;4.4809;0.7617
2024;Warth-Weiningen;1466;Jungziegen über 180 Tage bis 365 Tage alt;1.5082;0.0905
2024;Warth-Weiningen;1863;Andere Kaninchen;3.0;0.0
2024;Weinfelden;1123;Rindvieh, weibliche Tiere über 730 Tage;19.9015;11.9409
2024;Weinfelden;1124;Rindvieh, männliche Tiere über 730 Tage;3.6749;2.2049
2024;Weinfelden;1129;Rindvieh, männliche Tiere über 365 bis 730 Tage;6.2351;2.4939
2024;Weinfelden;1223;Equiden, Hengste über 900 Tage, ab 148 cm;6.0956;4.2669
2024;Weinfelden;1225;Equiden, Fohlen bis 180 Tage, ab 148 cm;0.2131;0.0639
